homeTeam;awayTeam;player;status;league;season;matchweek;date;team
Atalanta;Milan;Emil Holm;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Luis Muriel;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Nadir Zortea;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Michel Ndary Adopo;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Giovanni Bonfanti;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Leonardo Mendicino;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Tommaso Del Lungo;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Matteo Colombo;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Alberto Manzoni;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Aleksei Miranchuk;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Moustapha Cissé;bench;SerieA;23_24;15;2023-12-09;Atalanta
Atalanta;Milan;Mike Maignan;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Davide Calabria;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Ruben Loftus-Cheek;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Olivier Giroud;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Christian Pulisic;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Tijjani Reijnders;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Theo Hernández;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Samuel Chukwueze;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Fikayo Tomori;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Alessandro Florenzi;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Yunus Musah;firstSquad;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Lapo Nava;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Antonio Mirante;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Ismaël Bennacer;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Yacine Adli;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Luka Jović;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Luka Romero;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Tommaso Pobega;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Rade Krunić;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Chaka Traorè;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Jan-Carlo Simic;bench;SerieA;23_24;15;2023-12-09;Milan
Atalanta;Milan;Davide Bartesaghi;bench;SerieA;23_24;15;2023-12-09;Milan
Internazionale;Udinese;Yann Sommer;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Marcus Thuram;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Lautaro Martínez;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Francesco Acerbi;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Hakan Çalhanoğlu;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Henrikh Mkhitaryan;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Nicolò Barella;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Yann Aurel Bisseck;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Federico Dimarco;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Matteo Darmian;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Alessandro Bastoni;firstSquad;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Raffaele Di Gennaro;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Emil Audero;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Stefano Sensi;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Juan Cuadrado;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Marko Arnautović;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Davy Klaassen;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Davide Frattesi;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Kristjan Asllani;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Carlos;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Lucien Agoume;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Giacomo Stabile;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Alexis Sánchez;bench;SerieA;23_24;15;2023-12-09;Internazionale
Internazionale;Udinese;Marco Silvestri;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Festy Ebosele;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Walace;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;João Ferreira;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Lorenzo Lucca;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Nehuén Pérez;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Lazar Samardzic;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Christian Kabasele;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Martín Payero;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Jordan Zemura;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Roberto Pereyra;firstSquad;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Maduka Okoye;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Daniele Padelli;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Adam Masina;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Sandi Lovrić;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Axel Guessand;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Oier Zarraga;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Domingos Quina;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Hassane Kamara;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Marley Aké;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Antonio Tikvić;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Kingsley Ehizibue;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Etienne Camara;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Florian Thauvin;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Thomas Kristensen;bench;SerieA;23_24;15;2023-12-09;Udinese
Internazionale;Udinese;Simone Pafundi;bench;SerieA;23_24;15;2023-12-09;Udinese
Frosinone;Torino;Stefano Turati;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Marco Brescianini;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Caleb Okoli;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Simone Romagnoli;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Kaio Jorge;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Francesco Gelli;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Luca Garritano;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Matìas Soulé;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Anthony Oyono;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Arijon Ibrahimović;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Ilario Monterisi;firstSquad;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Pierluigi Frattali;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Michele Cerofolini;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Jaime Báez;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Karlo Lulić;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Giuseppe Caso;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Marvin Cuni;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Giorgi Kvernadze;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Pol Lirola;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Abdou Harroui;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Mehdi Bourabia;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Mateus Lusuardi;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Walid Cheddira;bench;SerieA;23_24;15;2023-12-10;Frosinone
Frosinone;Torino;Vanja Milinković-Savić;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Alessandro Buongiorno;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Ivan Ilić;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Antonio Sanabria;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Ricardo Rodríguez;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Nikola Vlašić;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Raoul Bellanova;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Mërgim Vojvoda;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Samuele Ricci;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Adrien Tameze;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Duván Zapata;firstSquad;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Luca Gemello;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Mihai Popa;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;David Zima;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Yann Karamoh;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Pietro Pellegri;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Saba Sazonov;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Valentino Lazaro;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Demba Seck;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Koffi Djidji;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Gvidas Gineitis;bench;SerieA;23_24;15;2023-12-10;Torino
Frosinone;Torino;Brandon Soppy;bench;SerieA;23_24;15;2023-12-10;Torino
Monza;Genoa;Michele Di Gregorio;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Roberto Gagliardini;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Lorenzo Colombo;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Pedro Pereira;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Valentin Carboni;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Andrea Colpani;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Matteo Pessina;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Danilo D'Ambrosio;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Andrea Carboni;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Giorgos Kyriakopoulos;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Patrick Ciurria;firstSquad;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Alessandro Sorrentino;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Stefano Gori;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Giulio Donati;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Armando Izzo;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Luca Caldirola;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Pepín;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Jean-Daniel Akpa-Akpro;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Franco Carboni;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Davide Bettella;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Samuele Birindelli;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Mirko Marić;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Warren Bondo;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Giorgio Cittadini;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Dany Mota;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Andrea Ferraris;bench;SerieA;23_24;15;2023-12-10;Monza
Monza;Genoa;Josep Martinez;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Koni De Winter;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Radu Drăgușin;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Junior Messias;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Albert Guðmundsson;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Mateo Retegui;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Stefano Sabelli;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Johan Vásquez;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Morten Frendrup;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Milan Badelj;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Ridgeciano Haps;firstSquad;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Nicola Leali;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Daniele Sommariva;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Morten Thorsby;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Aarón Martín;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Mattia Bani;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Alessandro Vogliacco;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Caleb Ekuban;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Filip Jagiełło;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Berkan Kutlu;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Alan Matturro;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Silvan Hefti;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;George Pușcaș;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Seydou Fini;bench;SerieA;23_24;15;2023-12-10;Genoa
Monza;Genoa;Pablo Galdames Millán;bench;SerieA;23_24;15;2023-12-10;Genoa
Salernitana;Bologna;Benoît Costil;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Domagoj Bradarić;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Boulaye Dia;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Lassana Coulibaly;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Chukwubuikem Ikwuemesi;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Norbert Gyömbér;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Pasquale Mazzocchi;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Matteo Lovato;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Antonio Candreva;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Lorenzo Pirola;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Mateusz Łęgowski;firstSquad;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Vincenzo Fiorillo;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Salvati Gregorio;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Flavius Daniliuc;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Junior Sambia;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Agustín Martegani;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Emil Bohinen;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Simeon Nwankwo;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Erik Botheim;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Federico Fazio;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Grigoris Kastanos;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Jovane Cabral;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Giulio Maggiore;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Dylan Bronn;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Loum Tchaouna;bench;SerieA;23_24;15;2023-12-10;Salernitana
Salernitana;Bologna;Łukasz Skorupski;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Stefan Posch;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Nikola Moro;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Remo Freuler;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Joshua Zirkzee;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Dan Ndoye;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Victor Bernth Kristiansen;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Lewis Ferguson;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Sam Beukema;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Riccardo Calafiori;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Alexis Saelemaekers;firstSquad;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Nicola Bagnolini;bench;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Federico Ravaglia;bench;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Michel Aebischer;bench;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Charalambos Lykogiannis;bench;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Jhon Lucumí;bench;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Sydney van Hooijdonk;bench;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Giovanni Fabbian;bench;SerieA;23_24;15;2023-12-10;Bologna
Salernitana;Bologna;Kacper Urbanski;bench;SerieA;23_24;15;2023-12-10;Bologna
Roma;Fiorentina;Rui Patrício;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Bryan Cristante;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Obite N'Dicka;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Lorenzo Pellegrini;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Diego Llorente;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Leandro Paredes;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Paulo Dybala;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Gianluca Mancini;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Rasmus Nissen;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Nicola Zalewski;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Romelu Lukaku;firstSquad;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Pietro Boer;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Mile Svilar;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Rick Karsdorp;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Andrea Belotti;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Sardar Azmoun;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Zeki Çelik;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Renato Sanches;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Houssem Aouar;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Leonardo Spinazzola;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Edoardo Bove;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Riccardo Pagano;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Niccolò Pisilli;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Stephan El Shaarawy;bench;SerieA;23_24;15;2023-12-10;Roma
Roma;Fiorentina;Pietro Terracciano;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Cristiano Biraghi;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Giacomo Bonaventura;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Arthur Melo;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Jonathan Ikone;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Luca Ranieri;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;M'Bala Nzola;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Lucas Martínez Quarta;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Alfred Duncan;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Michael Kayode;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Christian Kouamé;firstSquad;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Tommaso Vannucchi;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Oliver Christensen;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Nikola Milenković;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Riccardo Sottil;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Maxime Lopez;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Lucas Beltrán;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Nicolás González;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Gino Infantino;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Yerry Mina;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Rolando Mandragora;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Fabiano Parisi;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Niccolò Pierozzi;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Antonín Barák;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Roma;Fiorentina;Josip Brekalo;bench;SerieA;23_24;15;2023-12-10;Fiorentina
Empoli;Lecce;Etrit Berisha;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Alberto Grassi;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Viktor Kovalenko;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Francesco Caputo;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Bartosz Bereszyński;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Matteo Cancellieri;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Nicolò Cambiaghi;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Youssef Maleh;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Simone Bastoni;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Sebastiano Luperto;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Ardian Ismajli;firstSquad;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Samuele Perisan;bench;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Elia Caprile;bench;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Sebastian Walukiewicz;bench;SerieA;23_24;15;2023-12-11;Empoli
Empoli;Lecce;Steven Shpendi;bench;SerieA;23_24;15;2023-12-11;Empoli
